Dc_Dist,Dispatch_Date,UCR_General
22,11-11-09,200
22,29-11-09,200
22,05-12-09,200
22,27-12-09,200
22,28-12-09,200
12,25-01-09,800
12,25-01-09,800
12,25-01-09,800
12,26-01-09,800
12,29-01-09,800
12,01-02-09,800
12,01-02-09,800
12,02-02-09,800
12,03-02-09,800
12,03-02-09,200
12,07-02-09,800
12,09-02-09,800
12,09-02-09,800
12,09-02-09,800
12,13-02-09,800
12,14-02-09,800
12,16-02-09,800
12,19-02-09,800
12,20-02-09,800
12,20-02-09,800
12,20-02-09,800
12,20-09-09,800
12,20-09-09,800
12,21-09-09,800
12,22-09-09,800
12,22-09-09,800
12,25-09-09,800
12,25-09-09,800
12,25-09-09,800
12,27-09-09,800
12,27-09-09,800
12,02-10-09,800
12,02-10-09,800
12,03-10-09,800
12,03-10-09,800
12,05-10-09,800
12,06-10-09,800
12,08-10-09,800
12,10-10-09,800
12,10-10-09,800
24,02-11-09,300
24,03-11-09,300
24,15-11-09,300
24,28-11-09,300
24,30-11-09,300
25,15-09-09,800
25,27-09-09,800
25,30-04-09,1500
25,15-05-09,1500
25,18-05-09,1500
25,26-05-09,1500
25,22-09-09,1500
25,26-10-09,1500
25,02-11-09,1500
25,06-11-09,1500
25,09-11-09,1500
25,18-11-09,1500
25,18-11-09,1500
25,19-11-09,1500
25,24-11-09,1500
25,01-12-09,1500
25,08-12-09,1500
25,14-12-09,1500
25,15-12-09,1500
25,17-12-09,1500
25,18-12-09,1500
26,13-02-09,1500
26,10-03-09,1500
26,24-03-09,1500
26,08-05-09,1500
26,20-05-09,1500
25,30-09-09,800
25,30-09-09,800
25,02-10-09,800
25,19-10-09,800
25,20-10-09,800
25,20-10-09,800
25,26-10-09,800
25,29-10-09,800
25,02-11-09,800
25,21-11-09,800
25,27-11-09,800
26,26-05-09,1500
12,12-12-09,800
12,13-12-09,800
12,13-12-09,800
12,16-12-09,800
12,17-12-09,800
12,18-12-09,800
12,20-12-09,800
12,21-12-09,800
12,24-12-09,800
12,24-12-09,800
12,26-12-09,800
12,26-12-09,800
26,29-09-09,200
26,06-10-09,200
26,09-12-09,200
25,02-12-09,300
25,02-12-09,300
25,06-12-09,300
25,09-12-09,300
25,11-12-09,300
25,13-12-09,300
25,14-12-09,300
25,14-12-09,300
25,15-12-09,300
25,17-12-09,300
25,18-12-09,300
25,18-12-09,300
25,19-12-09,300
25,20-12-09,300
25,22-12-09,300
25,23-12-09,300
25,25-12-09,300
25,28-12-09,300
12,26-12-09,800
12,26-12-09,800
12,28-12-09,800
12,28-12-09,800
12,28-12-09,800
12,28-12-09,800
12,29-12-09,800
26,02-03-09,300
25,28-12-09,300
25,31-12-09,300
26,02-01-09,300
26,12-01-09,300
26,17-01-09,300
26,21-01-09,300
26,26-01-09,300
26,28-01-09,300
26,01-02-09,300
26,10-02-09,300
26,12-02-09,300
26,14-02-09,300
26,07-05-09,800
26,07-05-09,800
26,07-05-09,800
26,09-05-09,800
26,11-05-09,800
26,14-05-09,800
26,19-05-09,800
26,19-05-09,800
26,20-05-09,800
26,22-05-09,800
26,22-05-09,800
26,23-05-09,800
26,04-06-09,800
26,05-06-09,800
26,08-06-09,800
26,09-06-09,800
26,10-06-09,800
26,11-06-09,800
26,15-06-09,800
26,15-06-09,800
12,31-12-09,800
18,09-07-09,400
18,19-07-09,400
18,10-08-09,400
18,31-08-09,400
18,20-09-09,400
18,25-10-09,400
18,25-10-09,400
18,09-11-09,400
18,18-11-09,400
18,25-11-09,400
26,21-09-09,300
26,22-09-09,300
26,03-10-09,300
26,09-10-09,300
26,12-10-09,300
26,13-10-09,300
26,16-10-09,300
26,20-10-09,300
26,25-10-09,300
26,26-10-09,300
26,27-10-09,300
26,31-10-09,300
26,03-11-09,300
26,09-11-09,300
26,29-11-09,300
26,02-12-09,300
26,07-12-09,300
26,09-12-09,300
26,10-12-09,300
26,24-04-09,300
26,14-06-09,300
26,15-06-09,800
26,15-06-09,800
26,30-12-09,300
24,05-12-09,300
24,05-12-09,300
18,12-05-09,400
25,11-01-09,300
18,16-05-09,400
18,19-05-09,400
18,05-09-09,400
18,05-09-09,400
18,02-12-09,400
22,14-02-09,400
22,02-04-09,400
22,08-05-09,400
26,07-07-09,800
26,10-07-09,800
26,16-07-09,800
26,17-07-09,800
26,21-07-09,800
26,22-07-09,800
25,13-06-09,200
25,27-06-09,200
9,22-03-09,800
9,26-03-09,800
9,26-03-09,800
9,27-03-09,800
9,28-03-09,800
9,29-03-09,800
9,30-03-09,800
9,31-03-09,800
9,02-04-09,800
9,03-04-09,800
12,01-04-09,800
12,01-04-09,800
12,03-04-09,800
12,05-04-09,800
12,31-12-09,800
9,07-04-09,800
9,07-04-09,800
9,08-04-09,800
9,08-04-09,800
9,09-04-09,800
9,10-04-09,800
9,19-04-09,800
9,19-04-09,800
9,19-04-09,800
9,19-04-09,800
9,19-04-09,800
9,20-04-09,800
9,21-04-09,800
9,24-04-09,800
9,27-04-09,800
9,27-04-09,800
9,28-04-09,800
9,29-04-09,800
9,30-04-09,800
25,10-04-09,800
25,18-04-09,800
25,06-05-09,800
25,05-07-09,800
25,05-07-09,800
25,16-07-09,800
25,02-09-09,800
25,22-09-09,800
26,16-06-09,800
26,16-06-09,800
26,29-06-09,800
26,03-07-09,800
26,04-07-09,800
26,04-07-09,800
26,04-07-09,800
26,06-07-09,800
26,07-07-09,800
26,05-02-09,800
26,05-02-09,800
26,11-02-09,800
26,12-02-09,800
26,20-02-09,800
9,04-10-09,800
9,06-10-09,800
12,03-01-09,800
12,03-01-09,800
12,07-01-09,800
12,08-01-09,800
12,15-11-09,800
12,16-11-09,800
12,16-11-09,800
12,16-11-09,800
12,17-11-09,800
12,19-11-09,800
26,21-02-09,800
26,24-02-09,800
26,24-02-09,800
26,24-02-09,800
26,26-02-09,800
26,07-03-09,800
26,09-03-09,800
26,09-03-09,800
26,12-03-09,800
26,13-03-09,800
26,24-03-09,800
26,25-03-09,800
26,27-03-09,800
26,28-03-09,800
26,29-03-09,800
26,29-03-09,800
26,31-03-09,800
26,01-04-09,800
26,03-04-09,800
26,04-04-09,800
26,13-04-09,800
26,20-04-09,800
26,20-04-09,800
26,30-04-09,800
26,06-05-09,800
12,20-11-09,800
12,22-11-09,800
12,25-11-09,800
12,26-11-09,800
12,28-11-09,800
12,29-11-09,800
12,30-11-09,800
12,01-12-09,800
12,02-12-09,800
12,02-12-09,800
12,04-12-09,800
12,05-12-09,800
12,05-12-09,800
12,05-12-09,800
12,05-12-09,800
12,07-12-09,800
12,10-12-09,800
12,12-12-09,800
6,21-08-09,800
6,31-08-09,800
26,17-01-09,300
18,10-04-09,400
18,14-05-09,400
18,27-05-09,400
18,15-06-09,400
6,04-09-09,800
6,05-09-09,300
6,10-09-09,800
6,12-09-09,800
6,24-09-09,800
6,28-09-09,800
6,29-09-09,300
6,29-09-09,800
6,30-09-09,800
6,03-10-09,800
6,06-10-09,800
18,21-03-09,400
18,21-03-09,400
18,05-04-09,400
18,05-04-09,400
18,05-04-09,400
18,22-04-09,400
18,22-04-09,400
9,27-06-09,800
9,30-06-09,800
9,04-07-09,800
9,04-07-09,800
9,06-07-09,800
9,06-07-09,800
9,07-07-09,800
9,09-07-09,800
9,10-07-09,800
9,16-07-09,800
9,17-07-09,800
9,19-07-09,800
9,20-07-09,800
9,23-07-09,800
9,24-07-09,800
9,25-07-09,800
9,25-07-09,800
9,27-07-09,800
9,30-07-09,800
9,31-07-09,800
9,05-08-09,800
9,05-08-09,800
3,05-01-09,300
6,06-03-09,300
9,05-02-09,300
9,05-03-09,300
9,06-03-09,300
9,12-03-09,300
9,08-06-09,300
12,23-02-09,300
24,31-07-09,2100
24,01-08-09,2100
24,01-08-09,2100
24,02-08-09,2100
25,13-10-09,300
25,15-10-09,300
25,16-10-09,300
25,18-10-09,300
25,19-10-09,300
25,20-10-09,300
25,20-10-09,300
25,24-10-09,300
25,26-10-09,300
25,02-06-09,800
25,02-06-09,800
25,03-06-09,800
25,03-06-09,800
25,03-06-09,800
26,22-07-09,300
26,04-08-09,300
26,08-08-09,300
26,09-08-09,300
26,09-08-09,300
26,13-08-09,300
26,14-08-09,300
26,22-08-09,300
26,22-08-09,300
26,28-08-09,300
26,29-08-09,300
26,29-08-09,300
26,31-08-09,300
26,31-08-09,300
26,31-08-09,300
26,10-09-09,300
26,10-09-09,300
26,12-09-09,300
26,13-09-09,300
26,17-09-09,300
24,12-03-09,800
24,14-03-09,800
24,18-03-09,800
24,19-03-09,800
24,19-03-09,800
24,21-03-09,800
24,21-03-09,800
24,27-03-09,800
24,27-03-09,800
24,29-03-09,800
24,08-04-09,800
24,10-04-09,800
24,21-04-09,800
24,26-04-09,800
24,06-05-09,800
24,09-05-09,800
24,12-05-09,800
6,16-09-09,300
6,27-09-09,300
9,23-10-09,300
12,13-01-09,300
12,21-01-09,300
12,28-02-09,300
12,04-04-09,300
12,25-05-09,300
12,10-09-09,300
12,02-11-09,300
26,17-02-09,300
26,26-02-09,300
26,28-02-09,300
26,04-03-09,300
26,05-04-09,300
26,08-04-09,300
26,10-04-09,300
26,12-04-09,300
24,17-03-09,300
25,04-06-09,800
25,05-06-09,800
25,06-06-09,800
25,06-06-09,800
25,08-06-09,800
25,08-06-09,800
25,08-06-09,800
25,09-06-09,800
25,10-06-09,800
25,10-06-09,800
25,11-06-09,800
25,12-06-09,800
25,12-06-09,800
25,13-06-09,800
25,13-06-09,800
25,14-06-09,800
25,14-06-09,800
25,14-06-09,800
12,03-11-09,300
12,08-11-09,300
12,18-11-09,300
12,22-11-09,300
12,01-12-09,300
12,26-12-09,300
25,08-01-09,800
25,09-01-09,800
25,09-01-09,800
25,09-01-09,800
25,11-01-09,800
25,12-01-09,800
25,12-01-09,800
25,13-01-09,800
25,13-01-09,800
25,14-01-09,800
25,14-01-09,800
25,15-01-09,800
25,15-01-09,800
25,16-01-09,800
25,18-01-09,800
25,18-01-09,800
25,19-01-09,800
25,20-01-09,800
25,20-01-09,800
25,20-01-09,800
25,21-01-09,800
25,22-01-09,800
25,22-01-09,800
25,23-01-09,800
25,23-01-09,800
25,24-01-09,800
25,26-01-09,800
25,27-01-09,800
25,27-01-09,800
24,22-03-09,300
22,02-03-09,800
22,18-04-09,800
22,14-05-09,800
22,09-07-09,800
22,11-09-09,800
22,29-09-09,800
22,13-10-09,800
22,24-10-09,800
22,24-10-09,800
22,31-10-09,800
22,31-12-09,800
24,01-02-09,800
24,06-03-09,800
24,08-03-09,800
24,02-04-09,800
24,25-04-09,800
24,04-05-09,800
24,13-05-09,800
24,21-05-09,800
24,08-07-09,800
24,03-09-09,800
24,27-09-09,800
25,27-01-09,800
25,28-01-09,800
25,29-01-09,800
25,29-01-09,800
25,31-01-09,800
25,02-02-09,800
25,03-02-09,800
25,04-02-09,800
25,05-02-09,800
26,23-07-09,800
26,26-07-09,800
26,26-07-09,800
25,27-01-09,200
24,09-10-09,800
24,16-10-09,800
24,05-11-09,800
25,18-02-09,800
25,18-02-09,800
26,27-07-09,800
26,29-07-09,800
24,31-07-09,800
24,01-08-09,800
24,01-08-09,800
24,02-08-09,800
24,03-08-09,800
24,03-08-09,800
24,04-08-09,800
24,05-08-09,800
24,05-08-09,800
24,06-08-09,800
24,06-08-09,800
24,06-08-09,800
24,06-08-09,800
24,07-08-09,800
24,07-08-09,800
24,07-08-09,800
24,07-08-09,800
24,08-08-09,800
24,09-08-09,800
24,10-08-09,800
24,13-08-09,800
24,15-08-09,800
24,17-08-09,800
24,18-08-09,800
24,20-08-09,800
24,20-08-09,800
25,02-09-09,300
25,27-09-09,300
24,07-12-09,300
25,10-01-09,300
25,03-04-09,300
25,03-05-09,300
25,14-06-09,300
25,06-08-09,300
25,16-10-09,300
25,18-10-09,300
25,09-11-09,300
25,09-12-09,300
26,31-07-09,300
26,24-11-09,300
26,17-02-09,800
26,02-03-09,800
26,02-03-09,800
26,14-03-09,800
26,14-03-09,800
26,31-03-09,800
26,03-04-09,800
25,14-04-09,800
25,15-04-09,800
25,15-04-09,800
25,17-04-09,800
25,17-04-09,800
25,18-04-09,800
25,18-04-09,800
25,19-04-09,800
25,20-04-09,800
25,20-04-09,800
25,20-04-09,800
25,21-04-09,800
25,21-04-09,800
25,22-04-09,800
25,22-04-09,800
16,30-10-09,300
16,11-11-09,300
17,10-06-09,300
17,14-08-09,300
18,03-01-09,300
18,10-01-09,300
18,11-02-09,300
18,31-03-09,300
18,01-04-09,300
18,10-04-09,300
18,11-04-09,300
18,20-06-09,300
18,24-07-09,300
18,17-10-09,300
18,17-11-09,300
18,19-11-09,300
24,29-01-09,300
24,02-02-09,300
25,22-04-09,800
25,22-04-09,800
25,22-04-09,800
25,23-04-09,800
25,25-04-09,800
25,26-04-09,800
25,27-04-09,800
25,28-04-09,800
25,28-04-09,800
25,28-04-09,800
25,29-04-09,800
25,29-04-09,800
25,30-04-09,800
25,30-04-09,800
25,30-04-09,800
25,30-04-09,800
25,01-05-09,800
25,01-05-09,800
25,02-05-09,800
25,03-05-09,800
25,03-05-09,800
25,04-05-09,800
25,05-05-09,800
25,07-05-09,800
25,07-05-09,800
25,08-05-09,800
25,08-05-09,800
25,09-05-09,800
26,18-04-09,300
26,19-04-09,300
26,24-04-09,300
26,24-04-09,300
26,27-04-09,300
26,03-05-09,300
26,04-05-09,300
26,07-05-09,300
26,11-05-09,300
26,12-05-09,300
26,19-05-09,300
18,31-12-09,1500
24,13-10-09,800
26,29-05-09,300
26,31-05-09,300
26,10-06-09,300
26,14-06-09,300
26,18-06-09,300
26,26-06-09,300
26,30-06-09,300
26,30-06-09,300
26,01-07-09,300
26,05-07-09,300
26,05-07-09,300
26,08-07-09,300
26,10-07-09,300
26,15-07-09,300
24,06-10-09,800
24,06-10-09,800
24,06-10-09,800
24,07-10-09,800
24,08-10-09,800
24,09-10-09,800
24,09-10-09,800
24,12-10-09,800
24,12-10-09,800
24,12-10-09,800
12,11-09-09,800
24,13-10-09,800
24,16-10-09,800
24,20-10-09,800
24,21-10-09,800
24,21-10-09,800
24,21-10-09,800
24,21-10-09,800
24,21-10-09,800
24,22-10-09,800
24,01-11-09,800
24,01-11-09,800
24,02-11-09,800
24,04-11-09,800
24,05-11-09,800
24,05-06-09,800
24,06-06-09,800
26,20-09-09,300
6,04-08-09,300
6,16-08-09,800
17,19-10-09,300
17,20-11-09,300
17,12-12-09,300
18,23-01-09,300
18,06-02-09,300
18,18-02-09,300
18,10-03-09,300
18,24-07-09,300
18,12-09-09,300
18,23-11-09,300
18,02-12-09,300
22,06-05-09,300
22,26-06-09,300
22,21-11-09,300
24,06-11-09,800
24,06-11-09,800
24,07-11-09,800
24,09-11-09,800
24,09-11-09,800
24,09-11-09,800
24,15-11-09,800
24,18-11-09,800
24,19-11-09,800
24,19-11-09,800
24,19-11-09,800
24,19-11-09,800
24,20-11-09,800
24,14-06-09,800
24,20-06-09,800
24,20-06-09,800
24,22-06-09,800
24,31-07-09,800
24,06-08-09,800
24,07-08-09,800
24,14-08-09,800
24,17-08-09,800
24,17-08-09,800
24,17-08-09,800
24,17-08-09,800
24,12-09-09,800
24,14-09-09,800
24,17-09-09,800
24,27-09-09,800
24,27-09-09,800
24,07-10-09,800
24,08-10-09,800
25,10-05-09,300
24,25-03-09,300
24,30-06-09,300
25,10-02-09,800
25,13-02-09,800
25,13-02-09,800
25,13-02-09,800
25,14-02-09,800
25,15-02-09,800
25,15-02-09,800
25,16-02-09,800
25,17-02-09,800
25,17-02-09,800
25,17-02-09,800
25,17-02-09,800
25,19-02-09,800
25,19-02-09,800
25,21-02-09,800
25,22-02-09,800
25,23-02-09,800
25,23-02-09,800
25,24-02-09,800
25,24-02-09,800
25,24-02-09,800
25,24-02-09,800
25,01-03-09,800
25,03-03-09,800
25,04-03-09,800
25,04-03-09,800
25,04-03-09,800
25,05-03-09,800
25,20-02-09,200
25,21-02-09,200
25,02-03-09,200
25,10-03-09,200
25,10-03-09,200
25,12-03-09,200
25,09-04-09,200
25,29-09-09,300
24,07-01-09,800
24,15-01-09,800
24,15-01-09,800
24,21-08-09,800
24,21-08-09,800
24,21-08-09,800
24,21-08-09,800
24,22-08-09,800
24,22-08-09,800
24,24-08-09,800
25,23-11-09,300
25,05-12-09,300
9,12-09-09,800
9,17-09-09,800
9,21-09-09,800
9,21-09-09,800
9,23-09-09,800
9,26-09-09,800
9,28-09-09,800
9,28-09-09,800
9,29-09-09,800
9,29-09-09,800
9,01-10-09,800
9,01-10-09,800
9,02-10-09,800
9,02-10-09,800
9,02-10-09,800
24,15-01-09,800
24,15-01-09,800
1,17-04-09,300
1,17-05-09,300
1,08-06-09,300
24,30-06-09,800
24,30-06-09,800
24,03-07-09,800
24,03-07-09,800
24,07-07-09,800
24,07-07-09,800
24,07-07-09,800
24,11-07-09,800
24,11-07-09,800
24,12-07-09,800
24,12-07-09,800
24,13-07-09,800
24,13-07-09,800
24,14-07-09,800
24,15-07-09,800
24,24-08-09,800
24,26-08-09,800
24,27-08-09,800
24,29-08-09,800
24,29-08-09,800
24,30-08-09,800
24,30-08-09,800
24,31-08-09,800
24,04-09-09,800
24,05-09-09,800
24,06-09-09,800
24,07-09-09,800
24,08-09-09,800
24,08-09-09,800
24,08-09-09,800
24,09-09-09,800
24,11-09-09,800
24,08-02-09,300
24,09-02-09,300
25,11-05-09,800
25,12-05-09,800
25,12-05-09,800
25,13-05-09,800
25,13-05-09,800
25,14-05-09,800
25,14-05-09,800
25,14-05-09,800
25,15-05-09,800
25,16-05-09,800
25,17-05-09,800
25,18-05-09,800
25,18-05-09,800
25,18-05-09,800
25,20-05-09,800
25,20-05-09,800
25,20-05-09,800
25,20-05-09,800
25,21-05-09,800
25,22-05-09,800
25,22-05-09,800
25,22-05-09,800
25,22-05-09,800
25,22-05-09,800
25,22-05-09,800
25,23-05-09,800
25,24-05-09,800
25,26-05-09,800
25,29-05-09,800
24,15-07-09,800
24,16-07-09,800
24,17-07-09,800
24,18-07-09,800
24,19-07-09,800
24,20-07-09,800
24,20-07-09,800
24,20-07-09,800
24,21-07-09,800
24,23-07-09,800
24,26-07-09,800
24,26-07-09,800
24,29-07-09,800
24,29-07-09,800
24,29-07-09,800
24,30-07-09,800
24,30-07-09,800
25,01-01-09,800
25,01-01-09,800
25,04-01-09,800
25,05-01-09,800
25,05-01-09,800
25,06-01-09,800
25,07-01-09,800
1,30-09-09,300
1,12-10-09,300
1,15-11-09,300
1,27-12-09,300
6,23-01-09,300
6,07-03-09,300
6,28-08-09,300
24,10-03-09,300
25,29-05-09,800
25,30-05-09,800
25,01-06-09,800
25,26-01-09,300
16,03-02-09,1500
6,22-01-09,800
6,06-02-09,800
6,11-02-09,800
6,21-02-09,800
6,27-02-09,800
6,06-03-09,800
6,10-03-09,800
6,11-03-09,800
6,14-03-09,800
6,17-03-09,800
6,21-03-09,800
6,28-03-09,800
6,11-04-09,800
6,13-04-09,800
6,13-04-09,800
6,21-04-09,800
6,13-05-09,300
6,15-05-09,800
25,06-07-09,300
25,21-07-09,300
25,08-08-09,300
25,10-08-09,300
25,21-08-09,300
24,11-03-09,200
24,19-03-09,200
24,04-04-09,200
24,23-04-09,200
24,01-05-09,200
24,22-05-09,200
24,04-06-09,200
24,16-06-09,200
6,24-05-09,800
6,12-06-09,800
6,17-06-09,800
6,17-06-09,800
6,19-06-09,300
6,08-07-09,800
6,18-07-09,800
6,25-07-09,300
6,30-07-09,300
6,31-07-09,300
25,06-03-09,800
25,06-03-09,800
25,06-03-09,800
25,07-03-09,800
25,08-03-09,800
25,10-03-09,800
25,11-03-09,800
25,12-03-09,800
25,12-03-09,800
25,14-03-09,800
25,14-03-09,800
25,15-03-09,800
25,17-03-09,800
25,17-03-09,800
25,17-03-09,800
25,18-03-09,800
25,19-03-09,800
25,19-03-09,800
25,20-03-09,800
24,24-06-09,200
24,13-07-09,200
25,17-05-09,200
22,15-02-09,300
22,04-06-09,300
25,22-03-09,800
25,22-03-09,800
25,22-03-09,800
25,24-03-09,800
25,26-03-09,800
25,26-03-09,800
25,26-03-09,800
25,27-03-09,800
25,27-03-09,800
25,29-03-09,800
25,30-03-09,800
25,30-03-09,800
25,30-03-09,800
25,30-03-09,800
25,01-04-09,800
25,01-04-09,800
25,01-04-09,800
25,03-04-09,800
25,03-04-09,800
25,04-04-09,800
25,04-04-09,800
25,05-04-09,800
25,07-04-09,800
25,07-04-09,800
25,08-04-09,800
25,09-04-09,800
25,09-04-09,800
25,09-04-09,800
25,12-04-09,800
25,13-04-09,800
25,13-04-09,800
25,15-12-09,800
25,15-12-09,800
25,23-12-09,800
24,03-06-09,300
24,02-07-09,300
22,05-07-09,300
25,24-09-09,200
25,01-10-09,200
25,01-10-09,200
25,15-11-09,200
25,17-11-09,200
25,21-11-09,200
25,14-12-09,200
25,23-12-09,200
25,23-12-09,200
26,11-04-09,200
26,24-04-09,200
25,10-06-09,300
25,14-06-09,300
25,21-06-09,300
25,26-06-09,300
24,01-02-09,800
24,18-02-09,800
24,21-02-09,800
25,29-12-09,800
25,29-12-09,800
26,06-01-09,800
26,06-01-09,800
24,12-09-09,800
24,15-09-09,800
24,16-09-09,800
24,16-09-09,800
24,21-09-09,800
24,24-09-09,800
24,24-09-09,800
24,25-09-09,800
24,26-09-09,800
24,26-09-09,800
24,28-09-09,800
24,01-10-09,800
24,04-10-09,800
24,05-10-09,800
25,15-07-09,200
25,10-08-09,200
24,10-07-09,2100
24,10-07-09,2100
24,11-07-09,2100
24,11-07-09,2100
24,11-07-09,2100
24,15-07-09,2100
24,16-07-09,2100
24,23-07-09,2100
24,23-07-09,2100
24,24-07-09,2100
24,24-07-09,2100
24,24-07-09,2100
24,24-07-09,2100
24,24-07-09,2100
24,24-07-09,2100
24,24-07-09,2100
24,25-07-09,2100
24,25-07-09,2100
24,25-07-09,2100
24,25-07-09,2100
24,25-07-09,2100
24,27-07-09,2100
24,28-07-09,2100
24,29-07-09,2100
24,31-07-09,2100
24,31-07-09,2100
24,31-07-09,2100
24,31-07-09,2100
24,31-07-09,2100
24,31-07-09,2100
25,27-05-09,800
25,29-05-09,800
25,30-05-09,800
25,06-06-09,800
25,16-06-09,800
25,16-06-09,800
25,27-06-09,800
25,02-07-09,800
25,16-07-09,800
25,16-07-09,800
25,25-07-09,800
25,25-07-09,800
25,25-07-09,800
25,06-08-09,800
25,07-08-09,800
25,14-08-09,800
25,15-08-09,800
25,15-08-09,800
25,16-08-09,800
25,16-08-09,800
16,01-09-09,800
16,02-09-09,800
16,02-09-09,800
16,04-09-09,800
16,05-09-09,800
16,11-09-09,800
16,16-09-09,800
16,17-09-09,800
16,24-09-09,800
16,26-09-09,800
16,26-09-09,800
16,27-09-09,800
16,02-10-09,800
16,02-10-09,800
25,19-08-09,800
25,25-08-09,800
25,30-08-09,800
25,01-09-09,800
25,06-09-09,800
16,02-10-09,800
16,03-10-09,800
16,04-10-09,800
16,05-10-09,800
16,07-10-09,800
16,07-10-09,800
9,01-01-09,800
9,03-01-09,800
9,04-01-09,800
9,05-01-09,800
9,07-01-09,800
9,09-01-09,800
9,12-01-09,800
9,14-01-09,800
9,16-01-09,800
9,17-01-09,800
9,17-01-09,800
9,22-01-09,800
9,24-01-09,800
9,25-01-09,800
9,26-01-09,800
9,27-01-09,800
25,28-10-09,300
25,30-10-09,300
25,31-10-09,300
25,31-10-09,300
25,31-10-09,300
25,01-11-09,300
25,02-11-09,300
25,03-11-09,300
25,07-11-09,300
25,10-11-09,300
25,15-11-09,300
25,16-11-09,300
25,17-11-09,300
25,19-11-09,300
25,20-11-09,300
25,21-11-09,300
25,23-11-09,300
25,23-11-09,300
25,24-11-09,300
25,26-11-09,300
25,29-11-09,300
25,29-11-09,300
25,01-12-09,300
25,30-07-09,800
25,30-07-09,800
26,14-01-09,800
26,22-01-09,800
26,23-01-09,800
26,25-01-09,800
26,05-02-09,800
25,23-11-09,300
9,30-01-09,800
9,01-02-09,800
9,01-02-09,800
9,04-02-09,800
9,08-02-09,800
9,08-02-09,800
9,08-02-09,800
9,21-02-09,800
9,22-02-09,800
9,23-02-09,800
9,24-02-09,800
9,26-02-09,800
9,27-02-09,800
9,27-02-09,800
9,27-02-09,800
9,28-02-09,800
9,03-03-09,800
9,07-03-09,800
9,08-03-09,800
9,10-03-09,800
9,11-03-09,800
9,15-03-09,800
9,17-03-09,800
9,21-03-09,800
9,21-03-09,800
26,07-03-09,300
22,21-05-09,400
22,01-06-09,400
22,01-06-09,400
22,03-06-09,400
22,26-06-09,400
22,05-07-09,400
22,23-07-09,400
22,28-08-09,400
22,30-08-09,400
24,16-05-09,900
24,27-05-09,900
12,22-09-09,800
12,22-09-09,800
12,22-09-09,800
12,23-09-09,800
12,23-09-09,800
12,24-09-09,800
12,25-09-09,800
12,25-09-09,800
12,25-09-09,800
12,26-09-09,800
12,26-09-09,800
12,27-09-09,800
12,28-09-09,800
12,29-09-09,800
12,29-09-09,800
12,30-09-09,800
12,02-10-09,800
12,04-10-09,800
12,04-10-09,800
12,04-10-09,800
12,05-10-09,800
12,25-12-09,200
26,27-04-09,300
25,24-06-09,800
25,25-06-09,800
25,25-06-09,800
25,27-06-09,800
25,27-06-09,800
25,27-06-09,800
25,28-06-09,800
25,30-06-09,800
25,02-07-09,800
25,03-07-09,800
25,03-07-09,800
25,05-07-09,800
25,05-07-09,800
25,05-07-09,800
25,06-07-09,800
25,06-07-09,800
25,06-07-09,800
25,07-07-09,800
25,08-07-09,800
25,08-07-09,800
25,09-07-09,800
25,09-07-09,800
25,13-01-09,2100
22,30-08-09,400
22,31-08-09,400
22,12-09-09,400
25,28-06-09,2100
25,02-07-09,2100
25,02-07-09,2100
25,03-07-09,2100
25,05-07-09,2100
25,06-07-09,2100
25,10-07-09,2100
25,10-07-09,2100
25,10-07-09,2100
25,13-01-09,2100
25,14-01-09,2100
25,14-01-09,2100
25,14-01-09,2100
25,15-01-09,2100
25,16-01-09,2100
25,17-01-09,2100
25,18-01-09,2100
25,18-01-09,2100
25,18-01-09,2100
25,19-01-09,2100
25,20-01-09,2100
25,23-01-09,2100
25,24-01-09,2100
25,25-01-09,2100
25,26-01-09,2100
25,26-01-09,2100
25,26-01-09,2100
25,28-01-09,2100
25,29-01-09,2100
25,31-01-09,2100
25,01-02-09,2100
25,01-02-09,2100
25,02-02-09,2100
25,04-02-09,2100
25,05-02-09,2100
25,06-02-09,2100
25,06-02-09,2100
25,08-02-09,2100
25,08-02-09,2100
25,10-02-09,2100
25,11-02-09,2100
24,17-07-09,200
24,04-08-09,200
16,07-10-09,800
16,09-10-09,800
16,09-10-09,800
16,11-10-09,800
16,11-10-09,800
16,16-10-09,800
16,20-10-09,800
16,21-10-09,800
16,27-10-09,800
16,30-10-09,800
16,30-10-09,800
16,30-10-09,800
16,30-10-09,800
16,10-11-09,800
16,14-11-09,800
16,19-11-09,800
24,18-09-09,200
25,16-08-09,300
25,20-08-09,300
25,05-09-09,300
25,14-09-09,300
25,08-10-09,300
25,10-10-09,300
26,11-04-09,400
26,03-05-09,400
26,17-05-09,400
26,05-07-09,400
26,16-09-09,400
26,28-11-09,400
26,09-12-09,400
26,13-12-09,400
6,16-04-09,800
6,11-09-09,800
9,19-05-09,800
9,26-06-09,800
16,10-01-09,800
16,15-01-09,800
16,15-01-09,800
16,27-02-09,800
18,18-01-09,800
18,08-10-09,800
22,30-05-09,800
24,04-07-09,800
25,09-06-09,800
24,13-08-09,300
26,28-04-09,300
26,04-05-09,300
26,07-05-09,300
26,22-05-09,300
26,28-05-09,300
26,01-06-09,300
24,15-10-09,800
24,17-10-09,800
24,17-10-09,800
24,19-10-09,800
24,19-10-09,800
24,20-10-09,800
24,30-10-09,800
24,08-11-09,800
24,21-11-09,800
24,08-12-09,800
24,10-12-09,800
