OBJECTID,PERMITTYPE,OCCUPANCYTYPE,PERMITNUMBER,EFFECTIVEDATE,EXPIRATIONDATE,RAINDATE,PURPOSE,STATUS,SEG_ID,TYPE,ADDRESS
1762,PLUMBER,Partial Closure,201606487,2016-06-28T00:00:00.000Z,2016-07-28T00:00:00.000Z,,Plumbers Excavation at 1108 WATKINS ST,Current,341417,PLUMBER,1100 WATKINS ST  
1763,PLUMBER,Partial Closure,201606776,2016-07-07T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Plumbers Excavation at 1116 WATKINS ST,Current,341417,PLUMBER,1100 WATKINS ST  
1764,PLUMBER,Partial Closure,201606345,2016-06-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,,Plumbers Excavation at 1106 WATKINS ST,Current,341417,PLUMBER,1100 WATKINS ST  
1765,PLUMBER,Partial Closure,201606406,2016-06-27T00:00:00.000Z,2016-07-27T00:00:00.000Z,,Plumbers Excavation at 1708 S 4TH ST,Current,341268,PLUMBER,1700 S 4TH ST  
1766,PLUMBER,Partial Closure,201606005,2016-06-15T00:00:00.000Z,2016-07-15T00:00:00.000Z,,Plumbers Excavation at 636 FEDERAL ST,Expired,340791,PLUMBER,600 FEDERAL ST  
1767,PLUMBER,Partial Closure,201606168,2016-06-17T00:00:00.000Z,2016-07-17T00:00:00.000Z,,Plumbers Excavation at 524 MONTROSE ST,Expired,342004,PLUMBER,500 MONTROSE ST  
1768,PLUMBER,Partial Closure,201606273,2016-06-22T00:00:00.000Z,2016-07-22T00:00:00.000Z,,Plumbers Excavation at 136 TASKER ST,Current,342255,PLUMBER,100 TASKER ST  
1769,PLUMBER,Partial Closure,201606903,2016-07-11T00:00:00.000Z,2016-08-10T00:00:00.000Z,,Plumbers Excavation at 1222 W AIRDRIE ST,Current,641247,PLUMBER,1200 W AIRDRIE ST  
1770,PLUMBER,Partial Closure,201606502,2016-06-28T00:00:00.000Z,2016-07-28T00:00:00.000Z,,Plumbers Excavation at 5713 LARCHWOOD AVE,Current,300656,PLUMBER,5700 LARCHWOOD AVE  
1771,PLUMBER,Partial Closure,201606055,2016-06-16T00:00:00.000Z,2016-07-16T00:00:00.000Z,,Plumbers Excavation at 6233 ELMWOOD AVE,Expired,220755,PLUMBER,6200 ELMWOOD AVE  
1772,PLUMBER,Partial Closure,201605968,2016-06-14T00:00:00.000Z,2016-07-14T00:00:00.000Z,,Plumbers Excavation at 1534 S VOGDES ST,Expired,320567,PLUMBER,1500 S VOGDES ST  
1773,PLUMBER,Partial Closure,201606671,2016-07-01T00:00:00.000Z,2016-07-31T00:00:00.000Z,,Plumbers Excavation at 11 W POMONA ST,Current,720489,PLUMBER,0 W POMONA ST  
1774,PLUMBER,Partial Closure,201606591,2016-07-01T00:00:00.000Z,2016-07-31T00:00:00.000Z,,Plumbers Excavation at 5439 DIAMOND ST,Current,500142,PLUMBER,5400 DIAMOND ST  
1775,PLUMBER,Partial Closure,201606139,2016-06-17T00:00:00.000Z,2016-07-17T00:00:00.000Z,,Plumbers Excavation at 2114 N 17TH ST,Expired,521040,PLUMBER,2100 N 17TH ST  
1776,PLUMBER,Partial Closure,201606391,2016-06-24T00:00:00.000Z,2016-07-24T00:00:00.000Z,,Plumbers Excavation at 4952 N 9TH ST,Expired,640021,PLUMBER,4900 N 9TH ST  
1777,PLUMBER,Partial Closure,201606012,2016-06-15T00:00:00.000Z,2016-07-15T00:00:00.000Z,,Plumbers Excavation at 118 QUEEN ST,Expired,342102,PLUMBER,100 QUEEN ST  
1778,PLUMBER,Partial Closure,201606488,2016-06-28T00:00:00.000Z,2016-07-28T00:00:00.000Z,,Plumbers Excavation at 3057 N LEE ST,Current,540323,PLUMBER,3000 N LEE ST  
1779,PLUMBER,Partial Closure,201606529,2016-06-28T00:00:00.000Z,2016-07-28T00:00:00.000Z,,Plumbers Excavation at 4804 KINGSESSING AVE,Current,323088,PLUMBER,4800 KINGSESSING AVE  
1780,PLUMBER,Partial Closure,201606358,2016-06-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,,Plumbers Excavation at 6049 PINE ST,Current,300581,PLUMBER,6000 PINE ST  
1781,PLUMBER,Partial Closure,201606501,2016-06-28T00:00:00.000Z,2016-07-28T00:00:00.000Z,,Plumbers Excavation at 2629 S 67TH ST,Current,220640,PLUMBER,2600 S 67TH ST  
1782,PLUMBER,Partial Closure,201606497,2016-06-28T00:00:00.000Z,2016-07-28T00:00:00.000Z,,Plumbers Excavation at 6027 ALLMAN ST,Current,300457,PLUMBER,6000 ALLMAN ST  
1783,PLUMBER,Partial Closure,201606746,2016-07-06T00:00:00.000Z,2016-08-05T00:00:00.000Z,,Plumbers Excavation at 1110 SYDNEY ST,Current,820097,PLUMBER,1100 SYDNEY ST  
1784,PLUMBER,Partial Closure,201606307,2016-06-22T00:00:00.000Z,2016-07-22T00:00:00.000Z,,Plumbers Excavation at 8720 WISSAHICKON AVE,Current,800226,PLUMBER,8700 WISSAHICKON AVE  
1785,PLUMBER,Partial Closure,201606138,2016-06-17T00:00:00.000Z,2016-07-17T00:00:00.000Z,,Plumbers Excavation at 3036 N 23RD ST,Expired,521760,PLUMBER,3000 N 23RD ST  
1786,PLUMBER,Partial Closure,201605975,2016-06-14T00:00:00.000Z,2016-07-14T00:00:00.000Z,,Plumbers Excavation at 1147 S 18TH ST,Expired,321630,PLUMBER,1100 S 18TH ST  
1787,PLUMBER,Partial Closure,201607068,2016-07-15T00:00:00.000Z,2016-08-14T00:00:00.000Z,,Plumbers Excavation at 1379 SANGER ST,Current,761719,PLUMBER,1300 SANGER ST  
1788,PLUMBER,Partial Closure,201606784,2016-07-07T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Plumbers Excavation at 204 N 62ND ST,Current,401550,PLUMBER,200 N 62ND ST  
1789,PLUMBER,Partial Closure,201606145,2016-06-17T00:00:00.000Z,2016-07-17T00:00:00.000Z,,Plumbers Excavation at 5716 COMMERCE ST,Expired,402025,PLUMBER,5700 COMMERCE ST  
1790,PLUMBER,Partial Closure,201606835,2016-07-08T00:00:00.000Z,2016-08-07T00:00:00.000Z,,Plumbers Excavation at 632 N 37TH ST,Current,420548,PLUMBER,600 N 37TH ST  
1791,PLUMBER,Partial Closure,201606845,2016-07-08T00:00:00.000Z,2016-08-07T00:00:00.000Z,,Plumbers Excavation at 3720 WALLACE ST,Current,422870,PLUMBER,3700 WALLACE ST  
1792,PLUMBER,Partial Closure,201606491,2016-06-28T00:00:00.000Z,2016-07-28T00:00:00.000Z,,Plumbers Excavation at 1234 N 5TH ST,Current,440095,PLUMBER,1200 N 5TH ST  
1793,Miscellaneous,Full Closure,2016-02153A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,200274,STREET CLOSURE PERMIT,1800 S 68TH ST  
1794,Miscellaneous,Full Closure,2016-02153A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,200430,STREET CLOSURE PERMIT,1800 S 68TH ST  
1795,Miscellaneous,Full Closure,2016-02450A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,200586,STREET CLOSURE PERMIT,8000 MARS PL  
1796,Miscellaneous,Full Closure,2016-02569A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,200586,STREET CLOSURE PERMIT,8000 MARS PL  
1797,Miscellaneous,Full Closure,2016-02473A,2016-08-20T00:00:00.000Z,2016-08-20T00:00:00.000Z,2016-08-21T00:00:00.000Z,,Future,200609,STREET CLOSURE PERMIT,6700 TRINITY ST  
1798,Miscellaneous,Full Closure,2016-02631A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,,Future,200610,STREET CLOSURE PERMIT,2600 SYLMAR ST  
1799,Miscellaneous,Full Closure,2016-02631A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,,Future,200612,STREET CLOSURE PERMIT,2600 SYLMAR ST  
1800,Miscellaneous,Full Closure,2016-02631A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,,Future,200614,STREET CLOSURE PERMIT,2600 SYLMAR ST  
1801,Miscellaneous,Full Closure,2016-02499A,2016-07-31T00:00:00.000Z,2016-07-31T00:00:00.000Z,2016-08-07T00:00:00.000Z,,Future,200637,STREET CLOSURE PERMIT,7200 DICKS AVE  
1802,Miscellaneous,Full Closure,2016-02499A,2016-07-31T00:00:00.000Z,2016-07-31T00:00:00.000Z,2016-08-07T00:00:00.000Z,,Future,200712,STREET CLOSURE PERMIT,7100 DICKS AVE  
1803,Miscellaneous,Full Closure,2016-02399A,2016-08-07T00:00:00.000Z,2016-08-07T00:00:00.000Z,2016-08-14T00:00:00.000Z,,Future,220359,STREET CLOSURE PERMIT,3000 S SMEDLEY ST  
1804,Miscellaneous,Full Closure,2016-02399A,2016-08-07T00:00:00.000Z,2016-08-07T00:00:00.000Z,2016-08-14T00:00:00.000Z,,Future,220360,STREET CLOSURE PERMIT,3000 S SMEDLEY ST  
1805,Miscellaneous,Full Closure,2016-02554A,2016-09-24T00:00:00.000Z,2016-09-24T00:00:00.000Z,2016-09-25T00:00:00.000Z,,Future,220674,STREET CLOSURE PERMIT,2600 SHIELDS ST  
1806,Miscellaneous,Full Closure,2016-00899B,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300010,STREET CLOSURE PERMIT,400 COBBS CREEK PKWY  
1807,Miscellaneous,Full Closure,2016-00899B,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300015,STREET CLOSURE PERMIT,400 COBBS CREEK PKWY  
1808,Miscellaneous,Full Closure,2016-02618A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-24T00:00:00.000Z,,Future,300027,STREET CLOSURE PERMIT,6000 OSAGE AVE  
1809,Miscellaneous,Full Closure,2016-00899B,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300029,STREET CLOSURE PERMIT,400 COBBS CREEK PKWY  
1810,Miscellaneous,Full Closure,2016-02449A,2016-07-31T00:00:00.000Z,2016-07-31T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,300030,STREET CLOSURE PERMIT,5300 DELANCEY ST  
1811,Miscellaneous,Full Closure,2016-02201A,2016-08-20T00:00:00.000Z,2016-08-20T00:00:00.000Z,2016-08-27T00:00:00.000Z,,Future,300031,STREET CLOSURE PERMIT,5800 OSAGE AVE  
1812,Miscellaneous,Full Closure,2016-00899C,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300039,STREET CLOSURE PERMIT,500 COBBS CREEK PKWY  
1813,Miscellaneous,Full Closure,2016-02118A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300045,STREET CLOSURE PERMIT,5900 LARCHWOOD AVE  
1814,Miscellaneous,Full Closure,2016-02118A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300046,STREET CLOSURE PERMIT,5900 LARCHWOOD AVE  
1815,Miscellaneous,Full Closure,2016-00399C,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-04T00:00:00.000Z,,Future,300050,STREET CLOSURE PERMIT,5800 LARCHWOOD AVE  
1816,Miscellaneous,Full Closure,2016-00899C,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300058,STREET CLOSURE PERMIT,500 COBBS CREEK PKWY  
1817,Miscellaneous,Full Closure,2016-00899D,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300074,STREET CLOSURE PERMIT,600 COBBS CREEK PKWY  
1818,Miscellaneous,Full Closure,2016-02636A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,300086,STREET CLOSURE PERMIT,5500 CEDAR AVE  
1819,Miscellaneous,Full Closure,2016-00659B,2016-09-04T00:00:00.000Z,2016-09-04T00:00:00.000Z,2016-09-05T00:00:00.000Z,,Future,300226,STREET CLOSURE PERMIT,5600 WILLOWS AVE  
1820,Miscellaneous,Full Closure,2016-02405A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,300247,STREET CLOSURE PERMIT,5800 BEAUMONT ST  
1821,Miscellaneous,Full Closure,2016-01884C,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-13T00:00:00.000Z,,Future,300251,STREET CLOSURE PERMIT,5800 WARRINGTON AVE  
1822,Miscellaneous,Full Closure,2016-01884D,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,300251,STREET CLOSURE PERMIT,5800 WARRINGTON AVE  
1823,Miscellaneous,Full Closure,2016-01809A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300264,STREET CLOSURE PERMIT,5900 TRINITY ST  
1824,Miscellaneous,Full Closure,2016-02457A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,300269,STREET CLOSURE PERMIT,6000 CHESTER AVE  
1825,Miscellaneous,Full Closure,2016-02552A,2016-08-13T00:00:00.000Z,2016-08-13T00:00:00.000Z,2016-08-14T00:00:00.000Z,,Future,300347,STREET CLOSURE PERMIT,5900 WARRINGTON AVE  
1826,Miscellaneous,Full Closure,2016-02457A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,300420,STREET CLOSURE PERMIT,6000 CHESTER AVE  
1827,Miscellaneous,Full Closure,2016-02655A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,,Future,300424,STREET CLOSURE PERMIT,6500 BELMAR ST  
1828,Miscellaneous,Full Closure,2016-02127A,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,300428,STREET CLOSURE PERMIT,6500 REGENT ST  
1829,Miscellaneous,Full Closure,2016-01936A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,300435,STREET CLOSURE PERMIT,6300 REGENT ST  
1830,Miscellaneous,Full Closure,2016-01895A,2016-08-20T00:00:00.000Z,2016-08-20T00:00:00.000Z,2016-08-21T00:00:00.000Z,,Future,300439,STREET CLOSURE PERMIT,6500 WINDSOR ST  
1831,Miscellaneous,Full Closure,2016-02791A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-13T00:00:00.000Z,,Future,300445,STREET CLOSURE PERMIT,6000 GREENWAY AVE  
1832,Miscellaneous,Full Closure,2016-02770A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300583,STREET CLOSURE PERMIT,6100 OSAGE AVE  
1833,Miscellaneous,Full Closure,2016-02760A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300583,STREET CLOSURE PERMIT,6100 OSAGE AVE  
1834,Miscellaneous,Full Closure,2016-02828A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-13T00:00:00.000Z,,Future,300589,STREET CLOSURE PERMIT,6000 CEDAR AVE  
1835,Miscellaneous,Full Closure,2016-01452B,2016-08-20T00:00:00.000Z,2016-08-20T00:00:00.000Z,2016-08-21T00:00:00.000Z,,Future,300594,STREET CLOSURE PERMIT,5900 ELLSWORTH ST  
1836,Miscellaneous,Full Closure,2016-01651B,2016-08-20T00:00:00.000Z,2016-08-20T00:00:00.000Z,2016-08-27T00:00:00.000Z,,Future,300601,STREET CLOSURE PERMIT,6000 WEBSTER ST  
1837,Miscellaneous,Full Closure,2016-02375A,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,300602,STREET CLOSURE PERMIT,6000 CATHARINE ST  
1838,Miscellaneous,Full Closure,2016-02118A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300609,STREET CLOSURE PERMIT,5900 LARCHWOOD AVE  
1839,Miscellaneous,Full Closure,2016-02117A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300610,STREET CLOSURE PERMIT,500 S SALFORD ST  
1840,Miscellaneous,Full Closure,2016-02119A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300611,STREET CLOSURE PERMIT,500 S REDFIELD ST  
1841,Miscellaneous,Full Closure,2016-02117A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,300612,STREET CLOSURE PERMIT,500 S SALFORD ST  
1842,Miscellaneous,Full Closure,2016-02723A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,,Future,300633,STREET CLOSURE PERMIT,5800 ALTER ST  
1843,Miscellaneous,Full Closure,2016-01009A,2016-08-27T00:00:00.000Z,2016-08-27T00:00:00.000Z,2016-09-03T00:00:00.000Z,,Future,300640,STREET CLOSURE PERMIT,5800 WEBSTER ST  
1844,Miscellaneous,Full Closure,2016-01211B,2016-08-20T00:00:00.000Z,2016-08-20T00:00:00.000Z,2016-08-27T00:00:00.000Z,,Future,300681,STREET CLOSURE PERMIT,900 S ALDEN ST  
1845,Miscellaneous,Full Closure,2016-01892A,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,300700,STREET CLOSURE PERMIT,700 S 57TH ST  
1846,Miscellaneous,Full Closure,2016-00243E,2016-10-22T00:00:00.000Z,2016-10-22T00:00:00.000Z,2016-10-29T00:00:00.000Z,,Future,320156,STREET CLOSURE PERMIT,500 S 46TH ST  
1847,Miscellaneous,Full Closure,2016-01006A,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-04T00:00:00.000Z,,Future,320159,STREET CLOSURE PERMIT,900 S 46TH ST  
1848,Miscellaneous,Full Closure,2016-02504A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,320179,STREET CLOSURE PERMIT,5100 CATHARINE ST  
1849,Miscellaneous,Full Closure,2016-02584A,2016-08-20T00:00:00.000Z,2016-08-20T00:00:00.000Z,2016-08-21T00:00:00.000Z,,Future,320253,STREET CLOSURE PERMIT,5200 PENTRIDGE ST  
1850,Miscellaneous,Full Closure,2016-02626A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,320261,STREET CLOSURE PERMIT,1000 S PAXON ST  
1851,Miscellaneous,Full Closure,2016-01561A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,,Future,320269,STREET CLOSURE PERMIT,5100 SPRINGFIELD AVE  
1852,Miscellaneous,Full Closure,2016-01561A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,,Future,320270,STREET CLOSURE PERMIT,5100 SPRINGFIELD AVE  
1853,Miscellaneous,Full Closure,2016-00861B,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,320277,STREET CLOSURE PERMIT,4600 KINGSESSING AVE  
1854,Miscellaneous,Full Closure,2016-02377A,2016-08-27T00:00:00.000Z,2016-08-27T00:00:00.000Z,2016-08-28T00:00:00.000Z,,Future,320319,STREET CLOSURE PERMIT,1400 S 54TH ST  
1855,Miscellaneous,Full Closure,2016-02645A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,320319,STREET CLOSURE PERMIT,1400 S 54TH ST  
1856,Miscellaneous,Full Closure,2016-02377A,2016-08-27T00:00:00.000Z,2016-08-27T00:00:00.000Z,2016-08-28T00:00:00.000Z,,Future,320320,STREET CLOSURE PERMIT,1400 S 54TH ST  
1857,Miscellaneous,Full Closure,2016-02645A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,320320,STREET CLOSURE PERMIT,1400 S 54TH ST  
1858,Miscellaneous,Full Closure,2016-01321C,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,320325,STREET CLOSURE PERMIT,1300 S RUBY ST  
1859,Miscellaneous,Full Closure,2016-01321D,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,320325,STREET CLOSURE PERMIT,1300 S RUBY ST  
1860,Miscellaneous,Full Closure,2016-02791A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-13T00:00:00.000Z,,Future,320486,STREET CLOSURE PERMIT,6000 GREENWAY AVE  
1861,Miscellaneous,Full Closure,2016-01788B,2016-09-05T00:00:00.000Z,2016-09-05T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,320487,STREET CLOSURE PERMIT,2100 S 60TH ST  
1862,Miscellaneous,Full Closure,2016-01788B,2016-09-05T00:00:00.000Z,2016-09-05T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,320488,STREET CLOSURE PERMIT,2100 S 60TH ST  
1863,Miscellaneous,Full Closure,2016-00447C,2016-09-05T00:00:00.000Z,2016-09-05T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,320542,STREET CLOSURE PERMIT,1800 S 56TH ST  
1864,Miscellaneous,Full Closure,2016-00447C,2016-09-05T00:00:00.000Z,2016-09-05T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,320544,STREET CLOSURE PERMIT,1800 S 56TH ST  
1865,Miscellaneous,Full Closure,2016-02396A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,320552,STREET CLOSURE PERMIT,1400 S ALLISON ST  
1866,Miscellaneous,Full Closure,2016-02109A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-13T00:00:00.000Z,,Future,320586,STREET CLOSURE PERMIT,1900 S 56TH ST  
1867,Miscellaneous,Full Closure,2016-02109A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-13T00:00:00.000Z,,Future,320603,STREET CLOSURE PERMIT,1900 S 56TH ST  
1868,Miscellaneous,Full Closure,2016-01725B,2016-09-04T00:00:00.000Z,2016-09-04T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,320611,STREET CLOSURE PERMIT,1600 S YEWDALL ST  
1869,Miscellaneous,Full Closure,2016-01245B,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-04T00:00:00.000Z,,Future,320626,STREET CLOSURE PERMIT,1500 S 53RD ST  
1870,Miscellaneous,Full Closure,2016-01245B,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-04T00:00:00.000Z,,Future,320628,STREET CLOSURE PERMIT,1500 S 53RD ST  
1871,Miscellaneous,Full Closure,2016-01245B,2016-09-03T00:00:00.000Z,2016-09-03T00:00:00.000Z,2016-09-04T00:00:00.000Z,,Future,320632,STREET CLOSURE PERMIT,1500 S 53RD ST  
1872,Miscellaneous,Full Closure,2016-02496A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-13T00:00:00.000Z,,Future,320649,STREET CLOSURE PERMIT,1300 S PAXON ST  
1873,Miscellaneous,Full Closure,2016-02659A,2016-08-07T00:00:00.000Z,2016-08-07T00:00:00.000Z,2016-08-14T00:00:00.000Z,,Future,320715,STREET CLOSURE PERMIT,1600 WAVERLY ST  
1874,Miscellaneous,Full Closure,2016-02589B,2016-08-13T00:00:00.000Z,2016-08-13T00:00:00.000Z,2016-08-13T00:00:00.000Z,,Future,321206,STREET CLOSURE PERMIT,1800 ELLSWORTH ST  
1875,Miscellaneous,Full Closure,2016-00439A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,,Future,321208,STREET CLOSURE PERMIT,2000 FEDERAL ST  
1876,Miscellaneous,Full Closure,2016-02661A,2016-08-13T00:00:00.000Z,2016-08-13T00:00:00.000Z,2016-08-20T00:00:00.000Z,,Future,321255,STREET CLOSURE PERMIT,2000 MORRIS ST  
1877,Miscellaneous,Full Closure,2016-02792A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,321256,STREET CLOSURE PERMIT,1900 MORRIS ST  
1878,Miscellaneous,Full Closure,2016-02696A,2016-07-23T00:00:00.000Z,2016-07-23T00:00:00.000Z,2016-07-30T00:00:00.000Z,,Future,321260,STREET CLOSURE PERMIT,1700 MORRIS ST  
1879,Miscellaneous,Full Closure,2016-01279B,2016-09-05T00:00:00.000Z,2016-09-05T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,321270,STREET CLOSURE PERMIT,2000 MIFFLIN ST  
1880,Miscellaneous,Full Closure,2016-01279B,2016-09-05T00:00:00.000Z,2016-09-05T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,321271,STREET CLOSURE PERMIT,2000 MIFFLIN ST  
1881,Miscellaneous,Full Closure,2016-01279B,2016-09-05T00:00:00.000Z,2016-09-05T00:00:00.000Z,2016-09-10T00:00:00.000Z,,Future,321272,STREET CLOSURE PERMIT,2000 MIFFLIN ST  
1882,Miscellaneous,Full Closure,2016-02347A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-07T00:00:00.000Z,,Future,321292,STREET CLOSURE PERMIT,2000 SNYDER AVE  
1883,Miscellaneous,Full Closure,2016-02347A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-07T00:00:00.000Z,,Future,321382,STREET CLOSURE PERMIT,2000 SNYDER AVE  
1884,Miscellaneous,Full Closure,2016-02347A,2016-08-06T00:00:00.000Z,2016-08-06T00:00:00.000Z,2016-08-07T00:00:00.000Z,,Future,321383,STREET CLOSURE PERMIT,2000 SNYDER AVE  
1885,Miscellaneous,Full Closure,2016-00766B,2016-09-04T00:00:00.000Z,2016-09-04T00:00:00.000Z,2016-09-05T00:00:00.000Z,,Future,321402,STREET CLOSURE PERMIT,2200 MIFFLIN ST  
1886,Miscellaneous,Full Closure,2016-00766C,2016-10-08T00:00:00.000Z,2016-10-08T00:00:00.000Z,2016-10-09T00:00:00.000Z,,Future,321402,STREET CLOSURE PERMIT,2200 MIFFLIN ST  
1887,Miscellaneous,Full Closure,2016-00766B,2016-09-04T00:00:00.000Z,2016-09-04T00:00:00.000Z,2016-09-05T00:00:00.000Z,,Future,321403,STREET CLOSURE PERMIT,2200 MIFFLIN ST  
1888,Miscellaneous,Full Closure,2016-02644A,2016-07-30T00:00:00.000Z,2016-07-30T00:00:00.000Z,2016-08-06T00:00:00.000Z,,Future,321828,STREET CLOSURE PERMIT,1200 S 23RD ST  
